ORGID,ORGTYPE,ORGNUMBER,SCHNUMBER,FORMID,GISNAME,MDENAME,ALTNAME,GISADDR,MDEADDR,PUBPRIV,LOCTYPE,GRADERANGE,CLASS,MAGNET,LOCDISTID,LOCDISTNAME,COUNTYCODE,COUNTYNAME,CREATEDT,UPDATEDT,FED_SCHNUM,WEB_URL,YEAR,latitude,longitude
10309120000,01,0309,120,0309-01-120,Park Rapids Special Education Summer Program (ESY),Park Rapids Special Education Summer Program (ESY),NULL,"301 Huntsinger Ave, Park Rapids, MN 56470","301 Huntsinger Ave, Park Rapids, MN 56470",Public,Member,1-AE,51,NO,10309000000,Park Rapids,27057,Hubbard,2022-09-19,2022-11-17,2728080,http://www.parkrapids.k12.mn.us,SY2022-23,46.925298,-95.064562
10309360000,01,0309,360,0309-01-360,Park Rapids Area Virtual Academy - High School,Park Rapids Area Virtual Academy - High School,NULL,"401 Huntsinger Ave, Park Rapids, MN 56470","401 Huntsinger Ave, Park Rapids, MN 56470",Public,Member,9-12,46,NO,10309000000,Park Rapids,27057,Hubbard,2021-07-09,2022-05-23,272808005381,https://www.parkrapids.k12.mn.us/,SY2022-23,46.926732,-95.064746
10309380000,01,0309,380,0309-01-380,Park Rapids Area Virtual Academy - Middle School,Park Rapids Area Virtual Academy - Middle School,NULL,"501 Helten Ave, Park Rapids, MN 56470","501 Helten Ave, Park Rapids, MN 56470",Public,Member,6-8,46,NO,10309000000,Park Rapids,27057,Hubbard,2021-07-09,2021-07-09,272808005382,https://www.parkrapids.k12.mn.us/,SY2022-23,46.927884,-95.071994
10314000000,01,0314,000,0314-01,Braham District Office,Braham Public School District,Braham,"531 Elmhurst Ave S, Braham, MN 55006","531 Elmhurst Ave S, Braham, MN 55006-3105",Public,Head,,,NO,10314000000,Braham,27059,Isanti,2022-09-19,2022-11-17,2706060,http://www.braham.k12.mn.us/,SY2022-23,45.719318,-93.178293
10314001000,01,0314,001,0314-01-001,Braham High,Braham Area Secondary,NULL,"531 Elmhurst Ave S, Braham, MN 55006","531 Elmhurst Ave S, Braham, MN 55006-3105",Public,Member,7-12,33,NO,10314000000,Braham,27059,Isanti,2007-04-13,2022-03-01,270606000247,http://www.braham.k12.mn.us,SY2022-23,45.719318,-93.178293
10314002000,01,0314,002,0314-01-002,Braham Elementary,Braham Elementary,NULL,"528 SW 8th St, Braham, MN 55006","528 SW 8th St, Braham, MN 55006-3088",Public,Member,EC-6,10,NO,10314000000,Braham,27059,Isanti,2007-04-13,2022-09-19,270606000245,http://www.braham.k12.mn.us/,SY2022-23,45.717278,-93.179893
10314004000,01,0314,004,0314-01-004,Braham ESY,Braham ISD#314-Extended School Year,NULL,"531 Elmhurst Ave S, Braham, MN 55006","531 S Elmhurst Ave, Braham, MN 55006",Public,Member,1-12,51,NO,10314000000,Braham,27059,Isanti,2008-09-12,2022-03-01,2706060,,SY2022-23,45.719318,-93.178293
10314010000,01,0314,010,0314-01-010,Braham School Readiness,Braham School Readiness,NULL,"528 SW 8th St, Braham, MN 55006","528 S 8th St, Braham, MN 55006",Public,Member,,85,NO,10314000000,Braham,27059,Isanti,2018-10-01,2022-09-19,2706060,http://braham.k12.mn.us,SY2022-23,45.717278,-93.179893
10314011000,01,0314,011,0314-01-011,Braham ECFE,Braham Early Childhood Family Education,NULL,"528 SW 8th St, Braham, MN 55006","528 S 8th St, Braham, MN 55006",Public,Member,,84,NO,10314000000,Braham,27059,Isanti,2018-10-01,2022-09-19,2706060,http://www.braham.k12.mn.us,SY2022-23,45.717278,-93.179893
10316000000,01,0316,000,0316-01,Greenway District Office,Greenway Public School District,Greenway,"499 Powell Ave, Coleraine , MN 55722","499 Powell Ave, Coleraine, MN 55722",Public,Head,,,NO,10316000000,Greenway,27061,Itasca,2022-09-19,2022-11-17,2709480,http://www.isd316.org,SY2022-23,47.285457,-93.431008
10316110000,01,0316,110,0316-01-110,Vandyke Elementary,Vandyke Elementary,NULL,"300 Cole Ave, Coleraine, MN 55722","300 Cole Ave, Coleraine, MN 55722-0570",Public,Member,EC-4,10,NO,10316000000,Greenway,27061,Itasca,2007-04-13,2022-03-11,270948000394,http://www.isd316.org,SY2022-23,47.286558,-93.424988
10316120000,01,0316,120,0316-01-120,Marble Early Childhood,Marble Early Childhood Center,NULL,"201 Kate St, Marble, MN 55764","201 Kate St, Marble, MN 55764-0010",Public,Member,EC-PK,10,NO,10316000000,Greenway,27061,Itasca,2014-10-01,2022-04-25,270948000391,http://www.isd316.org,SY2022-23,47.319673,-93.299390
10316140000,01,0316,140,0316-01-140,Invest Early ECFE,Invest Early- ECFE,NULL,"201 Kate St, Marble, MN 55764","201 Kate St, Marble, MN 55764",Public,Member,,84,NO,10316000000,Greenway,27061,Itasca,2018-10-01,2022-04-25,2709480,http://www.isd316.org/,SY2022-23,47.319673,-93.299390
10316150000,01,0316,150,0316-01-150,Invest Early School Readiness,Invest Early- School Readiness,NULL,"201 Kate St, Marble, MN 55764","201 Kate St, Marble, MN 55764",Public,Member,,85,NO,10316000000,Greenway,27061,Itasca,2018-10-01,2022-04-25,2709480,http://www.isd316.org/,SY2022-23,47.319673,-93.299390
10316210000,01,0316,210,0316-01-210,Greenway Middle,Greenway Middle,NULL,"308 Roosevelt Ave, Coleraine, MN 55722","308 Roosevelt Ave, Coleraine, MN 55722-0520",Public,Member,5-8,20,NO,10316000000,Greenway,27061,Itasca,2012-08-30,2022-03-11,270948002785,http://www.isd316.org,SY2022-23,47.288290,-93.425668
10316310000,01,0316,310,0316-01-310,Greenway High,Greenway Senior High,NULL,"308 Roosevelt Ave, Coleraine, MN 55722","308 Roosevelt Ave, Coleraine, MN 55722-0520",Public,Member,9-12,32,NO,10316000000,Greenway,27061,Itasca,2007-04-13,2022-03-11,270948002786,http://www.isd316.org,SY2022-23,47.288290,-93.425668
10316330000,01,0316,330,0316-01-330,Greenway ESY,"Greenway Extended School Year ",NULL,"308 Roosevelt Ave, Coleraine, MN 55722","308 Roosevelt St., Coleraine, MN 55722",Public,Member,1-12,51,NO,10316000000,Greenway,27061,Itasca,2015-05-21,2022-03-11,2709480,,SY2022-23,47.288290,-93.425668
10317000000,01,0317,000,0317-01,Deer River District Office,Deer River Public School District,Deer River,"101 1st Ave NE, Deer River, MN 56636","101 1st Ave NE, Deer River, MN 56636-0307",Public,Head,,,NO,10317000000,Deer River,27061,Itasca,2022-09-19,2022-11-17,2710140,http://www.isd317.org,SY2022-23,47.334345,-93.792074
10317001000,01,0317,001,0317-01-001,Deer River High,Deer River Secondary,NULL,"101 1st Ave NE, Deer River, MN 56636","101 1st Ave NE, Deer River, MN 56636-0307",Public,Member,6-12,33,NO,10317000000,Deer River,27061,Itasca,2007-04-13,2022-03-14,271014000433,http://www.isd317.org,SY2022-23,47.334345,-93.792074
10317004000,01,0317,004,0317-01-004,King Elementary,King Elementary,NULL,"500 5th St SE, Deer River, MN 56636","500 5th St SE, Deer River, MN 56636-0307",Public,Member,EC-5,10,NO,10317000000,Deer River,27061,Itasca,2007-04-13,2022-09-19,271014000434,http://www.isd317.org,SY2022-23,47.327898,-93.786817
10317006000,01,0317,006,0317-01-006,Deer River Schools Special Education,Deer River Schools SPED,NULL,"313 Main Ave E, Deer River, MN 56636","313 Main Ave E, Deer River, MN 56636",Public,Member,KG-5,50,NO,10317000000,Deer River,27061,Itasca,2014-05-29,2022-04-06,271014004672,,SY2022-23,47.333032,-93.789133
10317007000,01,0317,007,0317-01-007,Deer River School Readiness,Deer River School Readiness,NULL,"504 5th St SE, Deer River, MN 56636","504 5th St SE, Deer River, MN 56636",Public,Member,,85,NO,10317000000,Deer River,27061,Itasca,2018-10-01,2022-09-19,2710140,http://www.investearly.org,SY2022-23,47.327583,-93.787572
10317008000,01,0317,008,0317-01-008,King Elementary ECFE,King Elementary Early Childhood Family Education,NULL,"500 5th St SE, Deer River, MN 56636","500 5th Street S.E., Deer River, MN 56636",Public,Member,,84,NO,10317000000,Deer River,27061,Itasca,2018-10-01,2022-09-19,2710140,http://www.investearly.org,SY2022-23,47.327898,-93.786817
10317009000,01,0317,009,0317-01-009,Deer River Extended School Year,Deer River Extended School Year,NULL,"101 1st Ave NE, Deer River, MN 56636","101 1st Ave NE, Deer River, MN 56636",Public,Member,1-12,51,NO,10317000000,Deer River,27061,Itasca,2016-10-05,2022-03-14,2710140,http://www.isd317.org,SY2022-23,47.334345,-93.792074
10317010000,01,0317,010,0317-01-010,Deer River High ALP,Deer River High School ALP,NULL,"101 1st Ave NE, Deer River, MN 56636","101 1st Ave NE, Deer River, MN 56636",Public,Member,10-12,42,NO,10317000000,Deer River,27061,Itasca,2018-01-24,2022-03-14,271014005105,http://www.isd317.org,SY2022-23,47.334345,-93.792074
10318000000,01,0318,000,0318-01,Grand Rapids District Office,Grand Rapids Public School District,Grand Rapids,"820 NW 1st Ave, Grand Rapids, MN 55744","820 NW 1st Ave, Grand Rapids, MN 55744-2775",Public,Head,,,NO,10318000000,Grand Rapids,27061,Itasca,2022-09-19,2022-11-17,2713170,http://www.isd318.org,SY2022-23,47.241405,-93.529053
10318101000,01,0318,101,0318-01-101,Grand Rapids ECC,Grand Rapids Early Childhood Center,NULL,"1217 SE 2nd Ave, Grand Rapids, MN 55744","1217 SE 2nd Ave, Grand Rapids, MN 55744-3982",Public,Member,EC,50,NO,10318000000,Grand Rapids,27061,Itasca,2007-10-04,2022-03-22,271317000874,http://www.isd318.org,SY2022-23,47.218645,-93.525867
10318103000,01,0318,103,0318-01-103,Invest Early - School Readiness,Invest Early - School Readiness,NULL,"820 NW 1st Ave, Grand Rapids, MN 55744","820 NW 1st Avenue, Grand Rapids, MN 55744",Public,Member,,85,NO,10318000000,Grand Rapids,27061,Itasca,2018-10-01,2022-09-19,2713170,http://www.investearly.org/,SY2022-23,47.241405,-93.529053
10318104000,01,0318,104,0318-01-104,Invest Early - ECFE,Invest Early - ECFE,NULL,"820 NW 1st Ave, Grand Rapids, MN 55744","820 NW 1st Avenue, Grand Rapids, MN 55744",Public,Member,,84,NO,10318000000,Grand Rapids,27061,Itasca,2018-10-01,2022-09-19,2713170,http://www.investearly.org/,SY2022-23,47.241405,-93.529053
10318110000,01,0318,110,0318-01-110,Cohasset Elementary,Cohasset Elementary,NULL,"450 Columbus Ave, Cohasset, MN 55721","450 Columbus Ave, Cohasset, MN 55721-9641",Public,Member,KG-5,10,NO,10318000000,Grand Rapids,27061,Itasca,2007-04-13,2022-03-11,271317000661,http://www.isd318.org,SY2022-23,47.265578,-93.618438
10318115000,01,0318,115,0318-01-115,Bigfork Elementary,Bigfork Elementary,NULL,"100 Huskie Blvd, Bigfork, MN 56628","100 Huskie Blvd, Bigfork, MN 56628-9998",Public,Member,EC-6,10,NO,10318000000,Grand Rapids,27061,Itasca,2007-04-13,2022-09-19,271317000882,http://www.isd318.org,SY2022-23,47.745522,-93.650213
10318140000,01,0318,140,0318-01-140,East Rapids Elementary,East Rapids Elementary,NULL,"1195 NE 10th St, Grand Rapids, MN 55744","1195 NE 10th St, Grand Rapids, MN 55744",Public,Member,KG-5,10,NO,10318000000,Grand Rapids,27061,Itasca,2020-09-15,2020-09-15,271317005230,http://www.isd318.org,SY2022-23,47.243588,-93.510745
10318155000,01,0318,155,0318-01-155,West Rapids Elementary,West Rapids Elementary,NULL,"901 SW 22nd Ave, Grand Rapids, MN 55744","901 SW 22nd Ave, Grand Rapids, MN 55744",Public,Member,KG-5,10,NO,10318000000,Grand Rapids,27061,Itasca,2020-09-16,2020-09-16,271317005236,http://www.isd318.org,SY2022-23,47.222509,-93.564434
10318224000,01,0318,224,0318-01-224,Grand Rapids L.E.A.D.,Grand Rapids L.E.A.D. Program,NULL,"820 NW 1st Ave, Grand Rapids, MN 55744","820 NW 1st Ave, Grand Rapids, MN 55744-2775",Public,Member,KG-8,45,NO,10318000000,Grand Rapids,27061,Itasca,2007-06-14,2022-09-19,271317002995,http://www.isd318.org,SY2022-23,47.241405,-93.529053
10318227000,01,0318,227,0318-01-227,Itaskin Education Center,Itaskin Education Center,NULL,"1880 River Rd, Grand Rapids, MN 55744","1880 River Rd, Grand Rapids, MN 55744-4085",Public,Member,4-12,77,NO,10318000000,Grand Rapids,27061,Itasca,2007-06-28,2022-04-05,271317003073,http://www.isd318.org,SY2022-23,47.222632,-93.502697
10318299000,01,0318,299,0318-01-299,Extended School Year (Grand Rapids),Extended School Year,NULL,"820 NW 1st Ave, Grand Rapids, MN 55744","820 NW 1st Ave, Grand Rapids, MN 55744-2775",Public,Member,KG-12,51,NO,10318000000,Grand Rapids,27061,Itasca,2007-06-14,2022-09-19,2713170,,SY2022-23,47.241405,-93.529053
10318350000,01,0318,350,0318-01-350,Bigfork High,Bigfork Secondary,NULL,"100 Huskie Blvd, Bigfork, MN 56628","100 Huskie Blvd, Bigfork, MN 56628-9998",Public,Member,7-12,33,NO,10318000000,Grand Rapids,27061,Itasca,2007-04-13,2022-09-19,271317000934,http://www.isd318.org,SY2022-23,47.745522,-93.650213
10318360000,01,0318,360,0318-01-360,Grand Rapids High,Grand Rapids Senior High,NULL,"800 Conifer Dr NW, Grand Rapids, MN 55744","800 Conifer Dr NW, Grand Rapids, MN 55744-2458",Public,Member,9-12,32,NO,10318000000,Grand Rapids,27061,Itasca,2007-04-13,2022-03-22,271317000935,http://www.isd318.org,SY2022-23,47.247102,-93.542327
10318365000,01,0318,365,0318-01-365,Grand Rapids ALC,Grand Rapids Area Learning Center,NULL,"413 SE 13th St, Grand Rapids, MN 55744","413 SE 13th St, Grand Rapids, MN 55744-4257",Public,Member,8-12,41,NO,10318000000,Grand Rapids,27061,Itasca,2014-10-01,2022-09-19,271317002332,http://www.isd318.org,SY2022-23,47.218062,-93.520993
10318370000,01,0318,370,0318-01-370,Robert J Elkington Middle,Robert J. Elkington Middle School,NULL,"1000 NE 8th Ave, Grand Rapids, MN 55744","1000 NE 8th Ave, Grand Rapids, MN 55744-2354",Public,Member,6-8,20,NO,10318000000,Grand Rapids,27061,Itasca,2007-06-14,2022-03-22,271317000939,http://www.isd318.org,SY2022-23,47.243557,-93.514003
10318375000,01,0318,375,0318-01-375,Middle Area Learning Center,Middle Area Learning Center,NULL,"1000 NE 8th Ave, Grand Rapids, MN 55744","1000 NE 8th Ave, Grand Rapids, MN 55744-2354",Public,Member,5-8,41,NO,10318000000,Grand Rapids,27061,Itasca,2007-06-14,2022-09-16,271317000940,http://www.isd318.org,SY2022-23,47.243557,-93.514003
10319000000,01,0319,000,0319-01,Nashwauk-Keewatin District Office,Nashwauk-Keewatin School District,Nashwauk-Keewatin,"400 2nd St, Nashwauk, MN 55769","400 2nd Street, Nashwauk, MN 55769-1298",Public,Head,,,NO,10319000000,Nashwauk-Keewatin,27061,Itasca,2022-09-19,2022-11-17,2723310,http://www.isd319.org,SY2022-23,47.375739,-93.166527
10319020000,01,0319,020,0319-01-020,Keewatin-Nashwauk Elementary,Keewatin-Nashwauk Elementary School,NULL,"300 W 3rd Ave, Keewatin, MN 55753","300 W 3rd Ave, Keewatin, MN 55753-0250",Public,Member,EC-6,10,NO,10319000000,Nashwauk-Keewatin,27061,Itasca,2007-04-13,2022-09-19,272331001136,http://www.isd319.org,SY2022-23,47.400041,-93.080009
10319050000,01,0319,050,0319-01-050,Nashwauk Secondary,Nashwauk Secondary,NULL,"400 2nd St, Nashwauk, MN 55769","400 2nd St, Nashwauk, MN 55769",Public,Member,7-12,33,NO,10319000000,Nashwauk-Keewatin,27061,Itasca,2007-04-13,2022-09-19,272331001138,http://www.isd319.org,SY2022-23,47.375739,-93.166527
10319070000,01,0319,070,0319-01-070,Nashwauk-Keewatin ALP,Nashwauk-Keewatin ALP,NULL,"201 Kate St, Marble, MN 55764","201 Kate St, Marble, MN 55764",Public,Member,9-12,42,NO,10316000000,Greenway,27061,Itasca,2014-10-01,2022-04-25,272331003702,http://www.isd319.org,SY2022-23,47.319673,-93.299390
10319080000,01,0319,080,0319-01-080,Early Childhood Family Ed (Nashwauk-Keewatin),Early Childhood Family Education (Parent Education),NULL,"300 W 3rd Ave, Keewatin, MN 55753","300 West 3rd Ave, Keewatin, MN 55753",Public,Member,,84,NO,10319000000,Nashwauk-Keewatin,27061,Itasca,2018-10-01,2022-09-19,2723310,,SY2022-23,47.400041,-93.080009
10319090000,01,0319,090,0319-01-090,Pre-Kindergarten (Nashwauk School Readiness),Pre-Kindergarden/Preschool (School Readiness),NULL,"300 W 3rd Ave, Keewatin, MN 55753","300 West 3rd Ave, Keewatin, MN 55753",Public,Member,,85,NO,10319000000,Nashwauk-Keewatin,27061,Itasca,2018-10-01,2021-06-30,2723310,,SY2022-23,47.400041,-93.080009
10330000000,01,0330,000,0330-01,Heron Lake-Okabena District Office,Heron Lake-Okabena School District,Heron Lake-Okabena,"124 N Minnesota Ave, Okabena, MN 56161","124 N Minnesota Ave, Okabena, MN 56161-4000",Public,Head,,,NO,10330000000,Heron Lake-Okabena,27063,Jackson,2022-09-19,2022-11-17,2713930,http://www.isd330.org,SY2022-23,43.741246,-95.316828
10330010000,01,0330,010,0330-01-010,Heron Lake-Okabena Elementary,Heron Lake-Okabena Elementary,NULL,"321 Stearns Ave, Heron Lake, MN 56137","321 Stearns Ave, Heron Lake, MN 56137-4061",Public,Member,EC-6,10,NO,10330000000,Heron Lake-Okabena,27063,Jackson,2007-04-13,2022-03-29,271393000015,http://www.isd330.org,SY2022-23,43.792977,-95.312993
10330030000,01,0330,030,0330-01-030,Heron Lake-Okabena Secondary,Heron Lake-Okabena Secondary,NULL,"124 N Minnesota Ave, Okabena, MN 56161","124 N Minnesota Ave, Okabena, MN 56161-4000",Public,Member,7-12,33,NO,10330000000,Heron Lake-Okabena,27063,Jackson,2015-05-13,2022-03-29,271393000017,,SY2022-23,43.741246,-95.316828
10330040000,01,0330,040,0330-01-040,Heron Lake Okabena ECFE,Heron Lake Okabena ECFE,NULL,"321 Stearns Ave, Heron Lake, MN 56137","321 Stearns Avenue, Heron Lake, MN 56137",Public,Member,,84,NO,10330000000,Heron Lake-Okabena,27063,Jackson,2018-10-01,2022-03-29,2713930,http://www.isd330.org,SY2022-23,43.792977,-95.312993
10330050000,01,0330,050,0330-01-050,Heron Lake Okabena Learning Readiness,Heron Lake Okabena Learning Readiness,NULL,"321 Stearns Ave, Heron Lake, MN 56137","321 Stearns Avenue, Heron Lake, MN 56137",Public,Member,,85,NO,10330000000,Heron Lake-Okabena,27063,Jackson,2018-10-01,2022-03-29,2713930,http://www.isd330.org,SY2022-23,43.792977,-95.312993
10332000000,01,0332,000,0332-01,Mora District Office,Mora Public School District,Mora,"400 Maple Ave E, Mora, MN 55051","400 Maple Ave E, Mora, MN 55051-1387",Public,Head,,,NO,10332000000,Mora,27065,Kanabec,2022-09-19,2022-11-17,2721480,http://www.moraschools.org,SY2022-23,45.878394,-93.292435
10332030000,01,0332,030,0332-01-030,Mora Elementary School,Mora Elementary School,NULL,"200 9th St, Mora, MN 55051","200 9th St N, Mora, MN 55051-1147",Public,Member,EC-6,10,NO,10332000000,Mora,27065,Kanabec,2017-07-31,2022-09-19,272148001097,http://www.moraschools.org,SY2022-23,45.887238,-93.295286
10332040000,01,0332,040,0332-01-040,Mora High,Mora Secondary,NULL,"400 Maple Ave E, Mora, MN 55051","400 Maple Ave E, Mora, MN 55051-1387",Public,Member,7-12,33,NO,10332000000,Mora,27065,Kanabec,2007-04-13,2022-02-15,272148000944,http://www.moraschools.org,SY2022-23,45.878394,-93.292435
10332050000,01,0332,050,0332-01-050,Mora ALP,Mora Alternative Learning Center,NULL,"400 Maple Ave E, Mora, MN 55051","400 Maple Ave E, Mora, MN 55051-1387",Public,Member,9-12,41,NO,10332000000,Mora,27065,Kanabec,2007-06-14,2022-02-15,272148000946,http://www.moraschools.org,SY2022-23,45.878394,-93.292435
